Station Name,Date ,Air Temp. Min. ,Air Temp. Min. Record Completeness,Air Temp. Max. ,Air Temp. Max. Record Completeness,Air Temp. Avg. ,Air Temp. Avg. Record Completeness ,Humidity Min. ,Humidity Min. Record Completeness ,Humidity Avg. ,Humidity Avg. Record Completeness,Precip. Accumulated ,Precip. ,Wind Speed 2 m Avg. ,Wind Speed 2 m Avg. Record Completeness ,Wind Speed 10 m Avg. ,Wind Speed 10 m Avg. Record Completeness,Frost Probability 0,Frost Probability minus1,Frost Probability minus 2,Frost Probability minus 3,Frost Probability minus 4,Frost Probability minus 5,Growing Degree Days 
Mossleigh AGCM,24-Dec-18,-15.34,100,-3.957,100,-9.777,100,76.66,100,85.243,100,237.9,0,5.503,100,4.855,100,100,100,100,100,100,100,1209.46
Mossleigh AGCM,25-Dec-18,-12.88,100,-6.952,100,-9.259,100,90.1,100,92.721,100,238,0.1,6.382,100,7.019,100,100,100,100,100,100,100,1209.46
Mossleigh AGCM,26-Dec-18,-9.62,100,-5.639,100,-7.623,100,92,100,93.362,100,238.3,0.3,5.391,100,5.891,100,100,100,100,100,100,100,1209.46
Mossleigh AGCM,27-Dec-18,-10.88,100,-7.061,100,-8.102,100,84.8,100,90.429,100,238.3,0,8.189,100,9.289,100,100,100,100,100,100,100,1209.46
Mossleigh AGCM,28-Dec-18,-15.41,100,1.089,100,-6.117,100,46.58,100,71.762,100,238.3,0,10.75,100,14.401,100,100,100,100,100,100,100,1209.46
Mossleigh AGCM,29-Dec-18,-10.05,100,9.68,100,0.346,100,38.09,100,59.361,100,238.3,0,12.303,100,16.268,100,100,100,100,100,100,100,1209.46
Mossleigh AGCM,30-Dec-18,-14.52,100,3.782,100,-7.63,100,78.55,100,85.755,100,239.4,1.1,18.95,100,23.158,100,100,100,100,100,100,100,1209.46
Mossleigh AGCM,31-Dec-18,-19.7,100,-6.51,100,-14.417,100,51,100,74.622,100,239.5,0.1,10.972,100,14.356,100,100,100,100,100,100,100,1209.46
Mossleigh AGCM,01-Jan-19,-19.14,100,5.293,100,-5.424,100,42.96,100,71.595,100,239.5,0,11.596,100,14.848,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,02-Jan-19,0.454,100,9.89,100,4.642,100,46.78,100,58.563,100,239.5,0,18.919,100,24.698,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,03-Jan-19,2.079,100,11.94,100,6.345,100,37.36,100,51.053,100,239.5,0,15.478,100,20.276,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,04-Jan-19,-9.18,100,9.47,100,3.699,100,34.97,100,57.654,100,239.5,0,22.218,100,28.518,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,05-Jan-19,-11.96,100,-1.411,100,-7.173,100,87.2,100,94.233,100,239.5,0,5.864,100,6.059,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,06-Jan-19,-7.721,100,8.01,100,0.099,100,25.97,100,68.818,100,239.5,0,16.61,100,21.007,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,07-Jan-19,-15.48,100,-5.872,100,-9.407,100,74.01,100,87.242,100,239.6,0.1,7.77,100,8.929,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,08-Jan-19,-17.69,100,-4.098,100,-9.97,100,45.16,100,64.243,100,239.6,0,12.699,100,16.236,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,09-Jan-19,-11.71,100,-4.584,100,-7.394,100,54.99,100,70.735,100,239.6,0,8.545,100,9.414,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,10-Jan-19,-12.99,100,7.275,100,-8.131,100,50.56,100,82.643,100,239.6,0,6.793,100,7.805,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,11-Jan-19,-13.31,100,5.196,100,-5.707,100,48.2,100,77.786,100,239.6,0,9.362,100,12.198,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,12-Jan-19,-6.839,100,13.35,100,1.649,100,20.01,100,51.398,100,239.6,0,7.709,100,10.102,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,13-Jan-19,-10.86,100,9.47,100,-2.768,100,25.64,100,62.79,100,239.6,0,6.787,100,5.615,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,14-Jan-19,-11.47,100,7.105,100,-4.693,100,35.98,100,71.768,100,239.6,0,6.593,100,7.338,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,15-Jan-19,-12.68,100,-0.242,100,-7.188,100,86.1,100,91.887,100,239.6,0,8.789,100,10.973,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,16-Jan-19,-8.93,100,-6.034,100,-7.61,100,93.9,100,95.271,100,239.8,0.2,5.236,100,4.561,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,17-Jan-19,-15.59,100,-8.7,100,-12.765,100,86.2,100,89.375,100,241.9,2.1,6.707,100,5.786,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,18-Jan-19,-17.38,100,-10.86,100,-15.205,100,84.3,100,86.075,100,242.6,0.7,6.795,100,7.369,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,19-Jan-19,-20.71,100,-1.097,100,-11.999,100,64.53,100,79.164,100,242.6,0,7.986,100,11.468,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,20-Jan-19,-17.29,100,-2.97,100,-7.249,100,61.86,100,71.962,100,242.6,0,8.542,100,11.381,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,21-Jan-19,-13.49,100,1.913,100,-6.38,100,51.48,100,71.029,100,242.6,0,7.274,100,7.836,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,22-Jan-19,-17.56,100,2.889,100,-5.729,100,50.34,100,68.952,100,242.6,0,13.163,100,17.945,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,23-Jan-19,-25.02,100,-2.067,100,-10.572,100,59.84,100,79.089,100,243.6,1,11.892,100,14.309,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,24-Jan-19,-25.6,100,0.559,100,-12.444,100,64.75,100,80.373,100,243.6,0,11.462,100,14.908,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,25-Jan-19,-14.84,100,4.542,100,-4.091,100,59.31,100,82.871,100,243.7,0.1,10.077,100,12.945,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,26-Jan-19,-8.86,100,9.71,100,0.906,100,50.73,100,68.972,100,243.7,0,11.726,100,15.807,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,27-Jan-19,-6.094,100,6.475,100,1.362,100,58.82,100,72.5,100,245.4,1.7,24.558,100,30.529,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,28-Jan-19,-13.52,100,-0.911,100,-6.434,100,48.15,100,69.819,100,245.5,0.1,8.866,100,10.392,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,29-Jan-19,-17.14,100,-0.964,100,-11.037,100,54.72,100,81.151,100,245.6,0.1,9.146,100,11.926,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,30-Jan-19,-14.11,100,5.059,100,-3.995,100,39.27,100,70.925,100,245.6,0,8.094,100,10.388,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,31-Jan-19,-6.692,100,8.56,100,-0.841,100,49.23,100,78.268,100,245.6,0,9.424,100,12.084,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,01-Feb-19,-15.44,100,-3.506,100,-11.154,100,86.5,100,91.321,100,245.6,0,13.565,100,15.683,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,02-Feb-19,-21.31,100,-15.24,100,-18.213,100,68.91,100,80.16,100,245.8,0.2,15.722,100,19.22,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,03-Feb-19,-26.52,100,-21.17,100,-24.745,100,64.32,100,69.67,100,246,0.2,14.81,100,17.352,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,04-Feb-19,-29.47,100,-21.8,100,-25.857,100,55.34,100,64.979,100,246.3,0.3,5.572,100,5.294,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,05-Feb-19,-31.55,100,-20.47,100,-26.618,100,59.64,100,69.104,100,246.3,0,7.538,100,9.574,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,06-Feb-19,-31.5,100,-17.96,100,-25.484,100,59.3,100,70.44,100,246.4,0.1,7.17,100,8.491,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,07-Feb-19,-30.84,100,-12.89,100,-22.402,100,51.6,100,68.192,100,246.4,0,9.056,100,11.491,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,08-Feb-19,-23.35,100,-17.49,100,-19.805,100,68.4,100,75.822,100,247.9,1.5,14.262,100,16.582,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,09-Feb-19,-30.4,100,-23.35,100,-26.597,100,65.54,100,71.682,100,248.3,0.4,9.457,100,11.254,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,10-Feb-19,-29.7,100,-22.02,100,-25.635,100,59.39,100,70.466,100,249.5,1.2,9.632,100,11.43,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,11-Feb-19,-34.71,100,-20.32,100,-26.525,100,57.58,100,70.101,100,249.7,0.2,6.531,100,7.859,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,12-Feb-19,-32.75,100,-15.76,100,-22.322,100,59.83,100,71.258,100,250.1,0.4,7.254,100,8.81,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,13-Feb-19,-29.97,100,-16.59,100,-22.489,100,61.07,100,73.509,100,251.7,1.6,5.267,100,5.946,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,14-Feb-19,-29.6,100,-10.55,100,-22.493,100,49.66,100,71.695,100,251.7,0,9.279,100,11.343,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,15-Feb-19,-26.67,100,-16.91,100,-19.142,100,71.33,100,76.887,100,254.6,2.9,8.708,100,9.097,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,16-Feb-19,-18.73,100,-15.59,100,-17.118,100,74.18,100,78.782,100,256.7,2.1,22.294,100,25.052,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,17-Feb-19,-23.13,100,-16.41,100,-18.376,100,68.87,100,77.339,100,257.4,0.7,17.419,100,19.431,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,18-Feb-19,-32.49,100,-15.86,100,-22.876,100,60.46,100,71.436,100,257.6,0.2,12.689,100,15.739,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,19-Feb-19,-28.05,100,-2.651,100,-13.532,100,54.29,100,74.108,100,257.6,0,8.068,100,8.991,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,20-Feb-19,-11.83,100,-4.605,100,-6.431,100,79.3,100,88.097,100,257.8,0.2,15.23,100,17.936,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,21-Feb-19,-21.31,100,-11.44,100,-15.423,100,61.39,100,74.026,100,258,0.2,14.804,100,17.361,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,22-Feb-19,-24.12,100,0.294,100,-12.717,100,39.23,100,67.119,100,258,0,11.419,100,14.221,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,23-Feb-19,-24.01,100,-8.54,100,-15.378,100,65.4,100,77.667,100,258.9,0.9,17.097,100,18.997,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,24-Feb-19,-28.07,100,-16.11,100,-22.174,100,60.98,100,75.452,100,259,0.1,10.838,100,12.288,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,25-Feb-19,-33.26,100,-17.82,100,-25.887,100,60.72,100,72.257,100,259,0,7.372,100,8.657,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,26-Feb-19,-27.01,100,-14.51,100,-21.338,100,56.33,100,69.938,100,259.7,0.7,9.367,100,11.343,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,27-Feb-19,-29.14,100,-3.845,100,-15.002,100,34.57,100,55.905,100,259.7,0,11.306,100,14.829,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,28-Feb-19,-12.54,100,-3.826,100,-8.541,100,46.48,100,68.925,100,259.7,0,7.704,100,9.057,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,01-Mar-19,-32.88,100,-6.641,100,-19.91,100,64.66,100,75.802,100,260.1,0.4,16.419,100,18.175,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,02-Mar-19,-38.71,100,-20.25,100,-29.716,100,53.62,100,68.158,100,260.1,0,6.319,100,7.072,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,03-Mar-19,-30.36,100,-15.41,100,-23.31,100,47.85,100,61.691,100,260.1,0,10.082,100,12.634,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,04-Mar-19,-30.36,100,-7.761,100,-18.063,100,44.61,100,57.752,100,260.1,0,8.865,100,11.08,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,05-Mar-19,-26.5,100,-4.34,100,-15.337,100,40.06,100,59.028,100,260.1,0,7.078,100,8.05,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,06-Mar-19,-29.73,100,-10.54,100,-20.092,100,71.88,100,77.629,100,260.1,0,11.562,100,12.957,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,07-Mar-19,-16.27,100,-10.14,100,-13.938,100,67.89,100,76.627,100,260.1,0,10.533,100,11.044,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,08-Mar-19,-15.04,100,-3.004,100,-9.771,100,65.09,100,77.133,100,260.1,0,10.022,100,12.133,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,09-Mar-19,-16.71,100,-1.841,100,-7.098,100,41.52,100,68.044,100,260.1,0,8.614,100,9.431,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,10-Mar-19,-20.57,100,1.601,100,-9.54,100,41.86,100,69.248,100,260.1,0,12.071,100,15.813,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,11-Mar-19,-13.79,100,7.015,100,0.015,100,45.2,100,57.173,100,260.1,0,21.767,100,27.492,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,12-Mar-19,-2.218,100,3.491,100,0.661,100,56.45,100,69.102,100,260.1,0,10.326,100,12.412,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,13-Mar-19,-8.88,100,2.526,100,-2.491,100,54.33,100,74.422,100,260.1,0,6.416,100,7.298,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,14-Mar-19,-11.06,100,3.21,100,-3.788,100,32.52,100,66.134,100,260.1,0,10.61,100,12.668,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,15-Mar-19,-6.795,100,4.76,100,-0.366,100,42.12,100,60.452,100,260.1,0,10.904,100,13.182,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,16-Mar-19,-11.51,100,5.101,100,-1.879,100,51.71,100,73.749,100,260.1,0,7.159,100,8.614,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,17-Mar-19,-6.712,100,9.2,100,1.058,100,48.14,100,73.881,100,260.1,0,9.275,100,11.342,100,100,100,100,100,100,100,0.9
Mossleigh AGCM,18-Mar-19,-0.793,100,12.34,100,4.648,100,29.74,100,53.345,100,260.1,0,8.195,100,9.766,100,100,100,100,100,100,100,1.67
Mossleigh AGCM,19-Mar-19,-1.848,100,16.47,100,5.843,100,26.41,100,57.029,100,260.1,0,8.494,100,10.748,100,100,100,100,100,100,100,3.98
Mossleigh AGCM,20-Mar-19,-3.861,95.833,18.51,95.833,5.667,95.833,27,95.833,65.3,95.833,260.2,0.1,7.93,95.833,8.513,95.833,100,100,100,100,100,100,6.31
Mossleigh AGCM,21-Mar-19,-3.359,100,15.69,100,6.079,100,39.91,100,68.647,100,260.2,0,8.543,100,8.503,100,100,100,100,100,100,100,7.47
Mossleigh AGCM,22-Mar-19,-2.528,100,16.53,100,6.537,100,33.38,100,69.07,100,260.2,0,8.994,100,10.779,100,100,100,100,100,100,100,9.48
Mossleigh AGCM,23-Mar-19,-3.069,100,11.8,100,3.939,100,60.36,100,84.278,100,260.2,0,10.681,100,11.557,100,100,100,100,100,100,100,9.48
Mossleigh AGCM,24-Mar-19,-0.864,100,2.052,100,0.139,100,97.33,0,99.554,100,261.9,1.7,10.929,100,12.331,100,100,100,100,100,100,100,9.48
Mossleigh AGCM,25-Mar-19,-0.644,100,13.05,100,3.479,100,59.4,100,89.029,100,261.9,0,11.088,100,13.082,100,100,100,100,100,100,100,10.68
Mossleigh AGCM,26-Mar-19,-0.478,100,16.11,100,5.605,100,16.45,100,70.453,100,262.4,0.5,15.616,100,19.577,100,100,100,100,100,100,100,13.49
Mossleigh AGCM,27-Mar-19,-3.637,100,7.284,100,2.101,100,51.86,100,84.793,100,262.7,0.3,10.944,100,12.656,100,100,100,100,100,100,100,13.49
Mossleigh AGCM,28-Mar-19,-7.167,100,9,100,0.583,100,41.77,100,71.066,100,262.7,0,10.939,100,13.576,100,100,100,100,100,100,100,13.49
Mossleigh AGCM,29-Mar-19,-6.838,100,11.39,100,2.711,100,27.65,100,62.775,100,262.7,0,7.078,100,7.416,100,100,100,100,100,100,100,13.49
Mossleigh AGCM,30-Mar-19,-5.011,100,14.09,100,4.307,100,24.01,100,57.97,100,262.7,0,16.13,100,20.142,100,100,100,100,100,100,100,13.49
Mossleigh AGCM,31-Mar-19,-3.391,100,9.67,100,3.869,100,33.31,100,58.647,100,262.7,0,12.1,100,14.442,100,100,100,100,100,98.2,96.5,13.49
Mossleigh AGCM,01-Apr-19,-2.729,100,10.01,100,3.04,100,30.85,100,66.432,100,262.7,0,11.253,100,12.381,100,100,100,100,100,98.2,96.5,13.49
Mossleigh AGCM,02-Apr-19,-5.27,100,10.99,100,3.965,100,24.35,100,54.576,100,262.7,0,9.034,100,9.063,100,100,100,100,100,98.2,96.5,13.49
Mossleigh AGCM,03-Apr-19,-5.243,100,15.09,100,5.435,100,16.54,100,50.258,100,262.7,0,11.945,100,14.139,100,100,100,100,100,98.2,94.7,13.49
Mossleigh AGCM,04-Apr-19,1.703,100,16.11,100,8.419,100,26.1,100,49.432,100,262.7,0,14.169,100,16.866,100,100,100,100,100,98.2,91.2,17.4
Mossleigh AGCM,05-Apr-19,-5.972,100,11.84,100,4.148,100,41.56,100,70.622,100,262.7,0,12.405,100,14.661,100,100,100,100,100,98.2,89.5,17.4
Mossleigh AGCM,06-Apr-19,-0.714,100,15.4,100,9.002,100,17.39,100,40.012,100,262.7,0,23.918,100,30.36,100,100,100,100,100,98.2,89.5,19.74
Mossleigh AGCM,07-Apr-19,-3.255,100,14.94,100,6.114,100,19.34,100,40.099,100,262.7,0,12.619,100,15.596,100,100,100,100,100,98.2,89.5,20.59
Mossleigh AGCM,08-Apr-19,-5.859,100,15.21,100,6.264,100,15.05,100,41.38,100,262.7,0,10.291,100,12.565,100,100,100,100,100,96.5,86,20.59
Mossleigh AGCM,09-Apr-19,-1.818,100,14.24,100,6.904,100,18.96,100,38.096,100,262.7,0,13.846,100,16.895,100,100,100,100,100,96.5,86,21.8
Mossleigh AGCM,10-Apr-19,-4.215,100,13.25,100,5.608,100,27.51,100,58.453,100,262.7,0,16.278,100,20.824,100,100,100,100,100,96.5,86,21.8
Mossleigh AGCM,11-Apr-19,-4.588,100,11.32,100,2.775,100,41.32,100,85.208,100,266.8,4.1,8.412,100,9.434,100,100,100,100,100,96.5,86,21.8
Mossleigh AGCM,12-Apr-19,-4.009,100,10.27,100,3.083,100,30.6,100,63.946,100,266.8,0,7.694,100,8.758,100,100,100,100,100,94.7,82.5,21.8
Mossleigh AGCM,13-Apr-19,-6.857,100,12.46,100,4.946,100,21.41,100,54.677,100,266.8,0,13.788,100,17.205,100,100,100,98.2,96.5,93,82.5,21.8
Mossleigh AGCM,14-Apr-19,-1.904,100,11.4,100,3.995,100,27.8,100,55.279,100,266.8,0,14.342,100,18.172,100,100,100,98.2,96.5,93,78.9,21.8
Mossleigh AGCM,15-Apr-19,-6.443,100,12.97,100,3.417,100,20.01,100,51.939,100,266.8,0,7.892,100,8.183,100,100,100,98.2,96.5,87.7,77.2,21.8
Mossleigh AGCM,16-Apr-19,-8.07,100,14.34,100,4.517,100,15.81,100,46.902,100,266.8,0,7.555,100,7.035,100,100,100,96.5,94.7,86,75.4,21.8
Mossleigh AGCM,17-Apr-19,-1.172,100,17.12,100,7.949,100,10.91,100,35.464,100,266.8,0,15.557,100,19.762,100,100,100,96.5,94.7,82.5,71.9,24.77
Mossleigh AGCM,18-Apr-19,-5.818,100,21.74,100,10.277,100,19.2,100,45.999,100,266.8,0,13.462,100,16.889,100,100,100,96.5,93,80.7,68.4,27.73
Mossleigh AGCM,19-Apr-19,3.178,100,11.61,100,8.374,100,46.95,100,63.753,100,266.8,0,15.155,100,18.117,100,100,100,96.5,91.2,77.2,66.7,30.13
Mossleigh AGCM,20-Apr-19,-1.161,100,12.63,100,6.044,100,26.73,100,59.075,100,266.8,0,9.31,100,10.119,100,100,100,94.7,89.5,75.4,66.7,30.86
Mossleigh AGCM,21-Apr-19,-2.505,100,17.84,100,9.033,100,17.52,100,38.62,100,266.8,0,13.458,100,15.9,100,100,98.2,94.7,89.5,75.4,64.9,33.53
Mossleigh AGCM,22-Apr-19,-6.839,100,22.3,100,10.225,100,13.07,100,42.38,100,266.8,0,16.623,100,21.108,100,100,98.2,94.7,87.7,70.2,57.9,36.26
Mossleigh AGCM,23-Apr-19,0.355,100,19.65,100,10.915,100,14.78,100,41.556,100,266.8,0,10.68,100,13.105,100,98.2,96.5,91.2,84.2,64.9,54.4,41.26
Mossleigh AGCM,24-Apr-19,-3.579,100,17.63,100,6.598,100,19.45,100,52.618,100,266.8,0,13.247,100,16.048,100,98.2,96.5,91.2,82.5,63.2,50.9,43.29
Mossleigh AGCM,25-Apr-19,-2.935,100,14.26,100,6.131,100,14.42,100,38.944,100,266.8,0,12.675,100,14.437,100,98.2,94.7,91.2,82.5,63.2,50.9,43.95
Mossleigh AGCM,26-Apr-19,-0.202,100,9.47,100,4.638,100,30.27,100,51.719,100,266.8,0,14.408,100,16.521,100,98.2,94.7,91.2,82.5,63.2,49.1,43.95
Mossleigh AGCM,27-Apr-19,-1.976,100,8.9,100,2.206,100,54.69,100,84.949,100,269.7,2.9,23.902,100,29.057,100,98.2,94.7,89.5,78.9,57.9,45.6,43.95
Mossleigh AGCM,28-Apr-19,-4.765,100,4.369,100,-0.866,100,33.29,100,67.68,100,270,0.3,20.173,100,22.541,100,98.2,93,87.7,75.4,54.4,43.9,43.95
Mossleigh AGCM,29-Apr-19,-7.693,100,7.263,100,0.227,100,24.91,100,60.727,100,270,0,7.8,100,7.234,100,98.2,93,82.5,71.9,52.6,42.1,43.95
Mossleigh AGCM,30-Apr-19,-6.717,100,6.205,100,-0.107,100,39.01,100,63.754,100,270.1,0.1,14.424,100,17.032,100,98.2,93,78.9,70.2,47.4,36.8,43.95
Mossleigh AGCM,01-May-19,-2.211,100,9.82,100,3.29,100,33.9,100,63.193,100,270.1,0,15.468,100,18.504,100,96.5,89.5,78.9,66.7,42.1,28.1,43.95
Mossleigh AGCM,02-May-19,-2.264,100,12.44,100,4.144,100,36.68,100,70.162,100,270.3,0.2,13.97,100,16.055,100,96.5,87.7,77.2,63.2,38.6,26.3,44.04
Mossleigh AGCM,03-May-19,-2.18,100,11.44,100,4.034,100,49.42,100,73.91,100,270.3,0,16.949,100,19.82,100,96.5,86,70.2,56.1,29.8,21.1,44.04
Mossleigh AGCM,04-May-19,-1.959,100,1.898,100,-0.164,100,75.94,100,91.449,100,272.8,2.5,11.9,100,13.186,100,94.7,77.2,63.2,50.9,28.1,21.1,44.04
Mossleigh AGCM,05-May-19,-4.539,100,4.818,100,0.7,100,66.76,100,82.378,100,274.8,2,8.093,100,9.235,100,94.7,75.4,57.9,47.4,26.3,19.3,44.04
Mossleigh AGCM,06-May-19,-4.136,100,14.78,100,5.932,100,35.8,100,65.218,100,274.9,0.1,9.391,100,10.676,100,93,73.7,57.9,45.6,24.6,17.5,44.36
Mossleigh AGCM,07-May-19,4.243,100,11.8,100,7.667,100,49.92,100,77.352,100,277,2.1,13.291,100,15.458,100,89.5,71.9,57.9,43.9,24.6,17.5,47.38
Mossleigh AGCM,08-May-19,-0.057,100,14.39,100,6.899,100,42.23,100,78.804,100,283.2,6.2,8.964,100,9.883,100,89.5,71.9,57.9,42.1,24.6,17.5,49.55
Mossleigh AGCM,09-May-19,1.961,100,17.97,100,10.66,100,25.11,100,55.758,100,283.2,0,8.143,100,8.363,100,87.7,68.4,54.4,40.4,22.8,15.8,54.51
Mossleigh AGCM,10-May-19,3.941,100,20.6,100,13.618,100,26.88,100,43.162,100,283.2,0,19.968,100,24.301,100,87.7,64.9,47.4,35.1,17.5,14,61.78
Mossleigh AGCM,11-May-19,-2.817,100,24.91,100,13.208,100,16.11,100,44.488,100,283.2,0,11.007,100,12.581,100,84.2,63.2,40.4,31.6,17.5,12.3,67.83
Mossleigh AGCM,12-May-19,8.22,100,24.89,100,17.164,100,23.34,100,39.092,100,283.2,0,14.264,100,17.248,100,78.9,54.4,31.6,24.6,12.3,8.8,79.39
Mossleigh AGCM,13-May-19,3.396,100,22.27,100,14.252,100,24.35,100,50.42,100,283.2,0,10.371,100,11.196,100,77.2,50.9,28.1,15.8,5.3,3.5,87.22
Mossleigh AGCM,14-May-19,9.26,100,23.29,100,16.178,100,23.48,100,53.812,100,283.2,0,13.617,100,16.165,100,68.4,45.6,26.3,14,5.3,3.5,98.49
Mossleigh AGCM,15-May-19,7.982,100,18.84,100,13.64,100,34.04,100,52.796,100,283.2,0,21.009,100,25.022,100,66.7,42.1,22.8,12.3,5.3,3.5,106.9
Mossleigh AGCM,16-May-19,6.464,100,12.42,100,8.848,100,42.5,100,66.754,100,283.3,0.1,16.427,100,19.258,100,64.9,38.6,21.1,8.8,3.5,3.5,111.35
Mossleigh AGCM,17-May-19,3.044,100,7.334,100,5.393,100,78.57,100,88.946,100,289.3,6,14.624,100,17.105,100,61.4,35.1,19.3,5.3,1.8,1.8,111.54
Mossleigh AGCM,18-May-19,1.679,100,8.34,100,4.52,100,72.28,100,88.695,100,291.2,1.9,13.905,100,17.12,100,57.9,33.3,19.3,5.3,1.8,1.8,111.54
Mossleigh AGCM,19-May-19,1.258,100,13.2,100,7.22,100,34.53,100,63.52,100,291.2,0,11.712,100,13.764,100,52.6,31.6,14,3.5,1.8,1.8,113.77
Mossleigh AGCM,20-May-19,1.529,100,11.1,100,7.005,100,40.1,100,57.766,100,291.2,0,13.334,100,16.283,100,49.1,26.3,8.8,1.8,1.8,1.8,115.09
Mossleigh AGCM,21-May-19,4.468,100,9.58,100,6.895,100,67.89,100,83.863,100,293.9,2.7,8.539,100,9.293,100,42.1,22.8,7,0,0,0,117.11
Mossleigh AGCM,22-May-19,3.554,100,19.8,100,10.87,100,29.7,100,66.265,100,294.4,0.5,6.839,100,6.063,100,38.6,17.5,5.3,0,0,0,123.79
Mossleigh AGCM,23-May-19,5.158,100,22.66,100,14.173,100,20.49,100,43.252,100,294.4,0,13.099,100,16.696,100,31.6,12.3,3.5,0,0,0,132.7
Mossleigh AGCM,24-May-19,5.61,100,20.53,100,12.455,100,32.27,100,64.785,100,294.6,0.2,13.517,100,15.594,100,31.6,12.3,1.8,0,0,0,140.77
Mossleigh AGCM,25-May-19,3.602,100,14.98,100,10.136,100,67.98,100,82.791,100,294.6,0,12.829,100,14.996,100,24.6,10.5,1.8,0,0,0,145.06
Mossleigh AGCM,26-May-19,-0.561,100,19.61,100,10.188,100,25.11,100,60.573,100,294.6,0,9.014,100,9.308,100,22.8,10.5,1.8,0,0,0,149.58
Queenstown,26-May-18,12.1,100,24.99,100,17.741,100,23.05,100,43.29,100,0,0,14.748,100,19.371,100,17.5,7,1.8,1.8,1.8,1.8,13.55
